JoinKey,,SuspiciousPairCount
172.23.0.26_10.32.0.209,0,245
172.23.0.26_10.32.1.203,0,221
172.23.0.26_10.32.1.204,0,196
172.23.1.168_10.32.5.69,0,240
172.23.10.117_10.32.1.206,0,94
172.23.10.198_10.32.1.201,0,68
172.23.10.207_10.32.1.206,0,86
172.23.10.42_10.32.0.206,0,98
172.23.10.47_10.32.0.201,0,88
172.23.10.47_10.32.0.209,0,85
172.23.10.49_10.32.1.203,0,79
172.23.100.131_10.32.0.210,0,50
172.23.100.131_10.32.1.206,0,33
172.23.100.132_10.32.1.203,0,41
172.23.100.134_10.32.1.203,0,38
172.23.100.136_10.32.0.203,0,54
172.23.100.136_10.32.1.206,0,21
172.23.100.220_10.32.1.203,0,43
172.23.100.224_10.32.0.202,0,52
172.23.100.226_10.32.0.201,0,43
172.23.100.226_10.32.0.210,0,27
172.23.100.51_10.32.0.209,0,51
172.23.100.52_10.32.1.205,0,34
172.23.100.53_10.32.0.202,0,43
172.23.100.57_10.32.1.204,0,30
172.23.100.58_10.32.0.202,0,38
172.23.100.58_10.32.1.205,0,41
172.23.100.59_10.32.1.204,0,38
172.23.101.102_10.32.0.206,0,32
172.23.101.108_10.32.0.201,0,49
172.23.101.173_10.32.0.202,0,36
172.23.101.176_10.32.1.205,0,42
172.23.101.177_10.32.0.208,0,41
172.23.101.178_10.32.1.201,0,34
172.23.101.51_10.32.0.205,0,52
172.23.101.53_10.32.0.208,0,44
172.23.101.53_10.32.1.203,0,24
172.23.101.56_10.32.0.209,0,50
172.23.101.59_10.32.0.203,0,45
172.23.101.59_10.32.1.202,0,38
172.23.102.142_10.32.1.205,0,36
172.23.102.143_10.32.0.209,0,49
172.23.102.146_10.32.0.203,0,39
172.23.102.200_10.32.0.205,0,63
172.23.102.202_10.32.0.209,0,40
172.23.102.203_10.32.0.208,0,49
172.23.102.205_10.32.1.201,0,46
172.23.102.208_10.32.0.202,0,40
172.23.102.208_10.32.0.206,0,47
172.23.102.209_10.32.0.208,0,35
172.23.102.50_10.32.0.206,0,46
172.23.102.51_10.32.1.206,0,27
172.23.102.58_10.32.0.210,0,34
172.23.102.59_10.32.0.203,0,40
172.23.103.184_10.32.1.206,0,59
172.23.103.185_10.32.0.207,0,44
172.23.103.187_10.32.1.203,0,41
172.23.103.188_10.32.0.202,0,35
172.23.103.188_10.32.0.203,0,36
172.23.103.188_10.32.1.205,0,43
172.23.103.189_10.32.0.207,0,49
172.23.103.189_10.32.1.202,0,24
172.23.103.224_10.32.0.205,0,52
172.23.103.226_10.32.1.206,0,39
172.23.103.227_10.32.1.204,0,49
172.23.103.231_10.32.0.209,0,42
172.23.103.25_10.32.0.201,0,68
172.23.103.25_10.32.0.205,0,34
172.23.103.71_10.32.0.208,0,35
172.23.103.74_10.32.0.205,0,38
172.23.103.74_10.32.1.205,0,53
172.23.103.75_10.32.0.201,0,40
172.23.103.76_10.32.0.207,0,31
172.23.103.77_10.32.0.201,0,47
172.23.103.77_10.32.0.206,0,46
172.23.103.79_10.32.1.201,0,40
172.23.104.149_10.32.0.100,0,4676
172.23.104.149_10.32.0.203,0,68
172.23.104.161_10.32.1.206,0,26
172.23.104.164_10.32.0.204,0,18
172.23.104.199_10.32.0.204,0,34
172.23.104.243_10.32.0.210,0,32
172.23.104.244_10.32.0.203,0,28
172.23.104.244_10.32.1.202,0,43
172.23.104.245_10.32.0.206,0,46
172.23.104.71_10.32.0.202,0,35
172.23.104.71_10.32.0.206,0,39
172.23.104.71_10.32.0.209,0,40
172.23.104.76_10.32.1.201,0,55
172.23.104.76_10.32.1.205,0,41
172.23.104.79_10.32.0.206,0,37
172.23.105.22_10.32.0.205,0,30
172.23.105.22_10.32.0.209,0,28
172.23.105.240_10.32.0.201,0,31
172.23.105.240_10.32.0.202,0,40
172.23.105.241_10.32.0.205,0,40
172.23.105.243_10.32.1.205,0,41
172.23.105.244_10.32.0.202,0,38
172.23.105.245_10.32.0.203,0,47
172.23.105.245_10.32.1.202,0,54
172.23.105.247_10.32.0.210,0,45
172.23.105.248_10.32.0.203,0,46
172.23.105.25_10.32.1.203,0,60
172.23.105.26_10.32.1.205,0,35
172.23.105.54_10.32.0.210,0,36
172.23.105.55_10.32.0.210,0,42
172.23.105.57_10.32.0.206,0,37
172.23.105.57_10.32.1.204,0,37
172.23.105.58_10.32.0.208,0,39
172.23.105.59_10.32.0.100,0,4693
172.23.106.130_10.32.0.208,0,35
172.23.106.137_10.32.0.100,0,4667
172.23.106.139_10.32.1.205,0,35
172.23.106.139_10.32.1.206,0,32
172.23.106.180_10.32.0.207,0,62
172.23.106.181_10.32.0.205,0,36
172.23.106.181_10.32.0.207,0,30
172.23.106.182_10.32.0.207,0,46
172.23.106.182_10.32.1.205,0,33
172.23.106.186_10.32.0.202,0,44
172.23.106.187_10.32.0.202,0,63
172.23.106.188_10.32.0.203,0,38
172.23.106.188_10.32.1.204,0,40
172.23.106.32_10.32.0.203,0,46
172.23.106.33_10.32.0.210,0,46
172.23.106.34_10.32.0.209,0,38
172.23.106.35_10.32.0.100,0,4685
172.23.106.35_10.32.0.201,0,27
172.23.106.35_10.32.1.204,0,35
172.23.106.37_10.32.0.100,0,4679
172.23.106.37_10.32.0.205,0,40
172.23.106.38_10.32.0.202,0,49
172.23.106.39_10.32.0.210,0,40
172.23.106.39_10.32.1.204,0,23
172.23.107.140_10.32.1.202,0,39
172.23.107.144_10.32.1.201,0,29
172.23.107.145_10.32.0.206,0,40
172.23.107.147_10.32.0.203,0,24
172.23.107.148_10.32.0.206,0,46
172.23.107.240_10.32.0.203,0,47
172.23.107.240_10.32.1.204,0,35
172.23.107.241_10.32.0.202,0,38
172.23.107.242_10.32.1.206,0,32
172.23.107.244_10.32.0.100,0,4653
172.23.107.245_10.32.0.203,0,39
172.23.107.247_10.32.0.203,0,42
172.23.107.248_10.32.0.208,0,36
172.23.107.71_10.32.0.100,0,4641
172.23.107.72_10.32.0.205,0,34
172.23.107.75_10.32.0.205,0,39
172.23.107.75_10.32.0.209,0,59
172.23.107.77_10.32.1.203,0,43
172.23.107.79_10.32.0.208,0,32
172.23.107.79_10.32.0.209,0,42
172.23.108.102_10.32.0.205,0,41
172.23.108.103_10.32.0.204,0,46
172.23.108.103_10.32.1.203,0,33
172.23.108.105_10.32.0.208,0,49
172.23.108.108_10.32.1.201,0,57
172.23.108.190_10.32.0.100,0,4658
172.23.108.192_10.32.0.202,0,32
172.23.108.193_10.32.1.203,0,43
172.23.108.194_10.32.0.100,0,4638
172.23.108.197_10.32.1.201,0,53
172.23.108.197_10.32.1.206,0,66
172.23.108.198_10.32.0.209,0,38
172.23.108.70_10.32.0.202,0,29
172.23.108.70_10.32.1.201,0,44
172.23.108.72_10.32.1.201,0,35
172.23.108.77_10.32.1.203,0,50
172.23.109.157_10.32.0.205,0,18
172.23.109.158_10.32.0.100,0,2376
172.23.109.158_10.32.0.201,0,22
172.23.109.158_10.32.1.205,0,16
172.23.109.159_10.32.0.100,0,2369
172.23.109.159_10.32.0.204,0,21
172.23.109.159_10.32.0.206,0,25
172.23.109.230_10.32.1.202,0,24
172.23.109.232_10.32.1.203,0,28
172.23.109.233_10.32.0.210,0,22
172.23.109.51_10.32.0.201,0,20
172.23.109.56_10.32.0.210,0,32
172.23.109.58_10.32.0.210,0,21
172.23.11.133_10.32.0.100,0,1206
172.23.11.152_10.32.1.201,0,82
172.23.11.153_10.32.1.202,0,73
172.23.11.155_10.32.1.202,0,70
172.23.11.159_10.32.0.202,0,57
172.23.11.159_10.32.1.203,0,92
172.23.11.202_10.32.1.204,0,68
172.23.11.205_10.32.0.205,0,70
172.23.11.205_10.32.1.203,0,55
172.23.11.209_10.32.0.100,0,1217
172.23.11.209_10.32.0.202,0,77
172.23.11.250_10.32.1.206,0,86
172.23.11.251_10.32.1.202,0,108
172.23.11.251_10.32.1.203,0,76
172.23.11.252_10.32.0.209,0,63
172.23.11.252_10.32.1.204,0,72
172.23.11.253_10.32.0.206,0,74
172.23.11.254_10.32.1.201,0,70
172.23.110.170_10.32.0.201,0,36
172.23.110.172_10.32.0.210,0,41
172.23.110.175_10.32.1.202,0,30
172.23.110.178_10.32.0.201,0,38
172.23.110.178_10.32.1.206,0,51
172.23.110.179_10.32.0.209,0,47
172.23.110.179_10.32.1.201,0,26
172.23.110.201_10.32.0.203,0,44
172.23.110.202_10.32.1.203,0,24
172.23.110.206_10.32.1.204,0,53
172.23.110.207_10.32.0.203,0,41
172.23.110.208_10.32.1.206,0,31
172.23.110.209_10.32.0.205,0,33
172.23.110.209_10.32.1.205,0,43
172.23.110.41_10.32.0.208,0,48
172.23.110.41_10.32.0.209,0,52
172.23.110.42_10.32.0.204,0,41
172.23.110.43_10.32.1.206,0,40
172.23.110.45_10.32.1.205,0,46
172.23.110.49_10.32.0.204,0,34
172.23.111.131_10.32.0.203,0,47
172.23.111.132_10.32.0.209,0,51
172.23.111.135_10.32.0.202,0,43
172.23.111.135_10.32.1.201,0,42
172.23.111.138_10.32.0.201,0,46
172.23.111.139_10.32.0.210,0,48
172.23.111.200_10.32.1.205,0,28
172.23.111.201_10.32.0.204,0,39
172.23.111.201_10.32.1.201,0,23
172.23.111.201_10.32.1.206,0,43
172.23.111.33_10.32.0.100,0,4669
172.23.111.33_10.32.0.207,0,44
172.23.111.33_10.32.1.204,0,51
172.23.111.36_10.32.0.100,0,4681
172.23.111.36_10.32.0.209,0,31
172.23.111.37_10.32.0.205,0,44
172.23.111.38_10.32.0.207,0,34
172.23.111.38_10.32.1.202,0,45
172.23.111.39_10.32.0.203,0,44
172.23.111.39_10.32.0.205,0,48
172.23.112.121_10.32.1.204,0,54
172.23.112.124_10.32.0.207,0,52
172.23.112.125_10.32.0.205,0,27
172.23.112.125_10.32.1.203,0,50
172.23.112.129_10.32.0.206,0,28
172.23.112.129_10.32.1.202,0,39
172.23.112.154_10.32.0.201,0,33
172.23.112.155_10.32.0.204,0,48
172.23.112.155_10.32.0.205,0,51
172.23.112.250_10.32.0.100,0,4674
172.23.112.250_10.32.0.205,0,39
172.23.112.252_10.32.1.204,0,54
172.23.112.253_10.32.0.202,0,43
172.23.112.253_10.32.0.207,0,54
172.23.112.253_10.32.1.204,0,50
172.23.112.255_10.32.0.210,0,48
172.23.112.41_10.32.0.202,0,44
172.23.112.43_10.32.0.209,0,39
172.23.112.45_10.32.0.209,0,42
172.23.112.45_10.32.1.206,0,41
172.23.112.46_10.32.1.202,0,39
172.23.112.47_10.32.0.204,0,43
172.23.112.48_10.32.0.208,0,52
172.23.112.48_10.32.1.205,0,35
172.23.112.65_10.32.1.206,0,31
172.23.113.103_10.32.0.205,0,27
172.23.113.103_10.32.0.208,0,34
172.23.113.181_10.32.0.206,0,16
172.23.113.182_10.32.1.206,0,21
172.23.113.185_10.32.0.208,0,21
172.23.113.187_10.32.0.210,0,19
172.23.113.190_10.32.1.202,0,20
172.23.113.198_10.32.0.204,0,38
172.23.113.199_10.32.1.205,0,10
172.23.113.200_10.32.0.202,0,25
172.23.113.202_10.32.1.201,0,24
172.23.113.202_10.32.1.204,0,27
172.23.113.204_10.32.0.100,0,2303
172.23.113.204_10.32.0.207,0,31
172.23.113.205_10.32.0.201,0,21
172.23.113.207_10.32.0.207,0,8
172.23.113.207_10.32.0.208,0,27
172.23.113.90_10.32.0.205,0,18
172.23.113.91_10.32.0.202,0,19
172.23.113.91_10.32.0.204,0,20
172.23.113.91_10.32.0.210,0,34
172.23.113.93_10.32.1.202,0,18
172.23.114.120_10.32.1.206,0,68
172.23.114.121_10.32.1.202,0,110
172.23.114.140_10.32.1.205,0,47
172.23.114.141_10.32.1.205,0,50
172.23.114.143_10.32.0.210,0,28
172.23.114.143_10.32.1.202,0,60
172.23.114.144_10.32.0.201,0,37
172.23.114.144_10.32.0.208,0,36
172.23.114.144_10.32.0.209,0,36
172.23.114.149_10.32.0.206,0,46
172.23.114.241_10.32.0.204,0,41
172.23.114.242_10.32.1.206,0,35
172.23.114.245_10.32.0.205,0,39
172.23.114.245_10.32.0.210,0,46
172.23.114.246_10.32.1.205,0,50
172.23.114.247_10.32.0.207,0,48
172.23.114.248_10.32.1.203,0,46
172.23.114.249_10.32.0.210,0,45
172.23.114.41_10.32.0.202,0,30
172.23.114.44_10.32.0.208,0,49
172.23.114.44_10.32.1.205,0,36
172.23.114.46_10.32.0.207,0,30
172.23.114.47_10.32.0.100,0,4646
172.23.114.49_10.32.0.207,0,41
172.23.114.49_10.32.1.206,0,50
172.23.115.121_10.32.1.206,0,43
172.23.115.123_10.32.0.207,0,25
172.23.115.126_10.32.1.202,0,42
172.23.115.126_10.32.1.206,0,41
172.23.115.129_10.32.0.210,0,48
172.23.115.157_10.32.0.201,0,92
172.23.115.157_10.32.0.205,0,89
172.23.115.159_10.32.0.206,0,74
172.23.115.159_10.32.0.210,0,99
172.23.115.20_10.32.0.204,0,40
172.23.115.221_10.32.1.206,0,53
172.23.115.222_10.32.0.206,0,33
172.23.115.223_10.32.0.201,0,27
172.23.115.224_10.32.0.204,0,48
172.23.115.225_10.32.0.201,0,25
172.23.115.225_10.32.1.203,0,34
172.23.115.225_10.32.1.204,0,35
172.23.115.226_10.32.0.208,0,23
172.23.115.227_10.32.0.201,0,40
172.23.115.228_10.32.0.203,0,34
172.23.115.228_10.32.0.206,0,34
172.23.115.228_10.32.0.210,0,49
172.23.115.229_10.32.1.206,0,29
172.23.115.23_10.32.1.203,0,50
172.23.115.25_10.32.0.207,0,32
172.23.115.26_10.32.1.204,0,53
172.23.115.27_10.32.0.205,0,57
172.23.115.28_10.32.0.100,0,4665
172.23.116.160_10.32.1.202,0,49
172.23.116.163_10.32.1.202,0,33
172.23.116.164_10.32.1.204,0,23
172.23.116.167_10.32.0.203,0,45
172.23.116.168_10.32.0.210,0,38
172.23.116.169_10.32.0.208,0,35
172.23.116.169_10.32.1.206,0,46
172.23.116.242_10.32.0.210,0,35
172.23.116.242_10.32.1.202,0,40
172.23.116.243_10.32.0.100,0,4661
172.23.116.245_10.32.1.205,0,25
172.23.116.246_10.32.0.202,0,39
172.23.116.247_10.32.0.205,0,49
172.23.116.247_10.32.1.204,0,37
172.23.116.248_10.32.1.204,0,38
172.23.116.40_10.32.1.202,0,46
172.23.116.42_10.32.1.204,0,33
172.23.116.48_10.32.0.208,0,41
172.23.116.49_10.32.0.207,0,39
172.23.117.162_10.32.0.100,0,4688
172.23.117.163_10.32.0.209,0,69
172.23.117.165_10.32.1.204,0,31
172.23.117.167_10.32.1.206,0,42
172.23.117.168_10.32.0.205,0,47
172.23.117.237_10.32.0.205,0,43
172.23.117.237_10.32.1.202,0,47
172.23.117.238_10.32.0.100,0,4660
172.23.117.238_10.32.1.206,0,41
172.23.117.246_10.32.0.204,0,44
172.23.117.248_10.32.0.100,0,4669
172.23.117.248_10.32.1.203,0,37
172.23.117.249_10.32.0.204,0,33
172.23.117.91_10.32.1.206,0,37
172.23.117.97_10.32.0.207,0,51
172.23.117.97_10.32.1.201,0,56
172.23.117.99_10.32.0.208,0,51
172.23.118.100_10.32.1.203,0,109
172.23.118.121_10.32.1.204,0,36
172.23.118.122_10.32.0.206,0,30
172.23.118.123_10.32.0.207,0,43
172.23.118.125_10.32.1.201,0,47
172.23.118.151_10.32.0.202,0,40
172.23.118.158_10.32.1.201,0,37
172.23.118.16_10.32.0.207,0,41
172.23.118.16_10.32.0.209,0,28
172.23.118.230_10.32.0.201,0,44
172.23.118.230_10.32.1.204,0,24
172.23.118.233_10.32.1.204,0,28
172.23.118.235_10.32.0.203,0,102
172.23.118.238_10.32.0.210,0,94
172.23.118.60_10.32.0.203,0,59
172.23.118.60_10.32.0.210,0,34
172.23.118.60_10.32.1.205,0,32
172.23.118.62_10.32.0.203,0,30
172.23.118.63_10.32.0.207,0,33
172.23.118.65_10.32.0.203,0,49
172.23.118.65_10.32.1.203,0,44
172.23.118.67_10.32.1.202,0,51
172.23.118.67_10.32.1.205,0,51
172.23.118.68_10.32.1.203,0,43
172.23.12.176_10.32.1.201,0,77
172.23.12.178_10.32.0.204,0,79
172.23.12.178_10.32.0.209,0,72
172.23.12.178_10.32.1.203,0,66
172.23.12.194_10.32.0.201,0,93
172.23.12.194_10.32.0.202,0,84
172.23.12.194_10.32.0.204,0,78
172.23.12.197_10.32.0.204,0,88
172.23.12.197_10.32.1.206,0,79
172.23.12.199_10.32.0.100,0,1354
172.23.12.199_10.32.0.204,0,112
172.23.12.200_10.32.0.206,0,83
172.23.12.203_10.32.0.100,0,1359
172.23.12.205_10.32.1.204,0,97
172.23.12.206_10.32.0.205,0,86
172.23.12.207_10.32.0.100,0,1342
172.23.12.207_10.32.0.201,0,117
172.23.12.207_10.32.0.205,0,95
172.23.12.42_10.32.0.206,0,93
172.23.12.49_10.32.1.204,0,97
172.23.120.150_10.32.0.205,0,103
172.23.120.151_10.32.0.204,0,94
172.23.120.151_10.32.1.205,0,94
172.23.120.152_10.32.0.100,0,4658
172.23.120.154_10.32.1.202,0,100
172.23.120.154_10.32.1.205,0,117
172.23.120.156_10.32.0.206,0,75
172.23.120.158_10.32.0.201,0,41
172.23.120.159_10.32.0.203,0,35
172.23.120.20_10.32.0.201,0,73
172.23.120.21_10.32.0.204,0,45
172.23.120.23_10.32.1.204,0,67
172.23.120.23_10.32.1.206,0,34
172.23.120.24_10.32.0.208,0,36
172.23.120.24_10.32.0.210,0,39
172.23.120.252_10.32.1.201,0,38
172.23.120.253_10.32.1.206,0,31
172.23.120.254_10.32.0.204,0,44
172.23.120.255_10.32.0.203,0,39
172.23.120.255_10.32.0.204,0,45
172.23.120.25_10.32.0.203,0,50
172.23.120.26_10.32.1.206,0,32
172.23.120.27_10.32.0.206,0,38
172.23.120.50_10.32.0.210,0,58
172.23.120.50_10.32.1.205,0,36
172.23.120.53_10.32.0.205,0,34
172.23.120.54_10.32.1.201,0,48
172.23.120.56_10.32.1.202,0,51
172.23.120.56_10.32.1.205,0,37
172.23.120.57_10.32.1.206,0,47
172.23.120.58_10.32.0.202,0,42
172.23.121.12_10.32.0.206,0,20
172.23.121.12_10.32.1.204,0,20
172.23.121.13_10.32.0.209,0,39
172.23.121.189_10.32.0.206,0,60
172.23.121.19_10.32.0.205,0,27
172.23.121.222_10.32.0.206,0,31
172.23.121.222_10.32.1.204,0,55
172.23.121.243_10.32.0.204,0,14
172.23.121.245_10.32.0.208,0,30
172.23.121.247_10.32.0.208,0,18
172.23.121.247_10.32.0.210,0,28
172.23.121.248_10.32.0.204,0,18
172.23.121.248_10.32.1.205,0,20
172.23.121.85_10.32.0.204,0,20
172.23.121.87_10.32.1.202,0,19
172.23.121.88_10.32.1.205,0,23
172.23.121.89_10.32.0.100,0,2370
172.23.121.89_10.32.0.209,0,29
172.23.122.134_10.32.0.207,0,39
172.23.122.137_10.32.1.206,0,40
172.23.122.138_10.32.1.203,0,44
172.23.122.139_10.32.1.205,0,43
172.23.122.141_10.32.0.205,0,41
172.23.122.141_10.32.0.207,0,31
172.23.122.142_10.32.0.100,0,2359
172.23.122.144_10.32.0.201,0,17
172.23.122.223_10.32.0.209,0,17
172.23.122.224_10.32.0.207,0,22
172.23.122.225_10.32.0.210,0,23
172.23.122.228_10.32.0.210,0,25
172.23.122.40_10.32.0.202,0,18
172.23.122.40_10.32.1.201,0,21
172.23.122.42_10.32.0.100,0,2343
172.23.122.42_10.32.1.206,0,9
172.23.122.43_10.32.0.100,0,2362
172.23.122.44_10.32.0.208,0,30
172.23.122.44_10.32.0.210,0,23
172.23.122.46_10.32.0.203,0,10
172.23.122.46_10.32.0.209,0,37
172.23.122.46_10.32.1.205,0,20
172.23.122.47_10.32.0.206,0,28
172.23.122.47_10.32.0.208,0,13
172.23.122.49_10.32.0.205,0,12
172.23.122.49_10.32.0.210,0,23
172.23.123.100_10.32.5.53,0,41
172.23.123.104_10.32.5.54,0,20
172.23.123.105_10.32.5.51,0,34
172.23.123.106_10.32.5.54,0,16
172.23.123.108_10.32.5.56,0,26
172.23.123.109_10.32.5.51,0,53
172.23.123.80_10.32.5.69,0,58
172.23.123.81_10.32.5.53,0,34
172.23.123.81_10.32.5.57,0,63
172.23.123.82_10.32.5.55,0,17
172.23.123.82_10.32.5.56,0,24
172.23.123.82_10.32.5.68,0,66
172.23.123.83_10.32.5.51,0,73
172.23.123.85_10.32.5.56,0,22
172.23.123.86_10.32.5.52,0,49
172.23.123.87_10.32.5.50,0,279
172.23.123.89_10.32.5.54,0,48
172.23.124.190_10.32.5.54,0,29
172.23.124.205_10.32.5.56,0,22
172.23.125.113_10.32.5.57,0,35
172.23.125.159_10.32.5.51,0,56
172.23.125.213_10.32.5.52,0,74
172.23.125.90_10.32.5.69,0,64
172.23.125.93_10.32.5.52,0,68
172.23.125.97_10.32.5.51,0,119
172.23.125.98_10.32.5.69,0,60
172.23.126.115_10.32.5.68,0,58
172.23.126.117_10.32.5.57,0,59
172.23.126.117_10.32.5.69,0,81
172.23.126.118_10.32.5.51,0,48
172.23.126.118_10.32.5.52,0,41
172.23.126.119_10.32.5.52,0,32
172.23.126.203_10.32.5.50,0,341
172.23.126.203_10.32.5.52,0,56
172.23.126.203_10.32.5.56,0,12
172.23.126.205_10.32.5.50,0,296
172.23.126.207_10.32.5.53,0,18
172.23.126.30_10.32.5.68,0,67
172.23.126.31_10.32.5.53,0,34
172.23.127.122_10.32.5.57,0,77
172.23.127.124_10.32.5.53,0,41
172.23.127.124_10.32.5.69,0,70
172.23.127.125_10.32.5.57,0,53
172.23.127.126_10.32.5.50,0,393
172.23.127.195_10.32.5.51,0,13
172.23.127.197_10.32.5.51,0,19
172.23.127.197_10.32.5.52,0,18
172.23.127.197_10.32.5.69,0,33
172.23.127.198_10.32.5.50,0,350
172.23.127.198_10.32.5.57,0,87
172.23.127.199_10.32.5.54,0,33
172.23.127.203_10.32.5.50,0,477
172.23.127.204_10.32.5.52,0,55
172.23.127.205_10.32.5.55,0,19
172.23.127.209_10.32.5.56,0,34
172.23.128.10_10.32.5.56,0,18
172.23.128.111_10.32.5.54,0,41
172.23.128.114_10.32.5.50,0,309
172.23.128.115_10.32.5.51,0,44
172.23.128.118_10.32.5.52,0,21
172.23.128.118_10.32.5.69,0,49
172.23.128.12_10.32.5.52,0,17
172.23.128.160_10.32.5.51,0,52
172.23.128.160_10.32.5.53,0,25
172.23.128.163_10.32.5.54,0,29
172.23.128.164_10.32.5.69,0,48
172.23.128.165_10.32.5.51,0,42
172.23.128.166_10.32.5.53,0,39
172.23.128.169_10.32.5.55,0,17
172.23.128.16_10.32.5.50,0,248
172.23.128.18_10.32.5.54,0,32
172.23.128.18_10.32.5.68,0,81
172.23.128.19_10.32.5.53,0,18
172.23.129.167_10.32.5.57,0,18
172.23.129.190_10.32.5.54,0,40
172.23.129.197_10.32.5.57,0,61
172.23.129.241_10.32.5.52,0,18
172.23.129.242_10.32.5.57,0,6
172.23.129.245_10.32.5.53,0,14
172.23.129.246_10.32.5.52,0,12
172.23.129.248_10.32.5.55,0,34
172.23.129.90_10.32.5.54,0,29
172.23.13.114_10.32.0.100,0,1210
172.23.13.114_10.32.1.206,0,64
172.23.13.115_10.32.0.201,0,88
172.23.13.115_10.32.1.206,0,62
172.23.13.190_10.32.0.204,0,74
172.23.13.191_10.32.0.204,0,72
172.23.13.191_10.32.0.205,0,74
172.23.13.196_10.32.1.201,0,92
172.23.13.198_10.32.0.201,0,70
172.23.13.198_10.32.1.202,0,68
172.23.13.210_10.32.0.201,0,87
172.23.13.212_10.32.0.201,0,56
172.23.13.217_10.32.0.100,0,1213
172.23.13.218_10.32.1.204,0,67
172.23.13.219_10.32.0.206,0,89
172.23.13.89_10.32.1.203,0,77
172.23.130.11_10.32.5.68,0,64
172.23.130.12_10.32.5.54,0,66
172.23.130.77_10.32.5.50,0,356
172.23.130.78_10.32.5.68,0,56
172.23.131.151_10.32.5.54,0,16
172.23.131.156_10.32.5.50,0,192
172.23.131.156_10.32.5.55,0,13
172.23.131.158_10.32.5.52,0,28
172.23.131.21_10.32.5.57,0,38
172.23.131.21_10.32.5.68,0,50
172.23.131.27_10.32.5.51,0,31
172.23.131.27_10.32.5.53,0,19
172.23.132.31_10.32.5.57,0,37
172.23.133.124_10.32.5.51,0,40
172.23.133.125_10.32.5.55,0,20
172.23.133.240_10.32.5.54,0,25
172.23.133.246_10.32.5.52,0,42
172.23.133.246_10.32.5.53,0,15
172.23.133.247_10.32.5.50,0,201
172.23.133.247_10.32.5.51,0,70
172.23.133.247_10.32.5.52,0,50
172.23.133.249_10.32.5.51,0,69
172.23.133.249_10.32.5.68,0,72
172.23.133.72_10.32.5.51,0,19
172.23.133.72_10.32.5.68,0,59
172.23.133.85_10.32.5.68,0,65
172.23.134.182_10.32.5.69,0,236
172.23.134.211_10.32.5.50,0,1116
172.23.134.212_10.32.5.56,0,119
172.23.134.212_10.32.5.57,0,151
172.23.134.216_10.32.5.53,0,131
172.23.134.219_10.32.5.55,0,140
172.23.134.76_10.32.5.51,0,117
172.23.134.77_10.32.5.52,0,128
172.23.134.99_10.32.5.55,0,126
172.23.135.121_10.32.5.56,0,26
172.23.135.15_10.32.5.68,0,91
172.23.135.230_10.32.5.56,0,50
172.23.135.235_10.32.5.69,0,82
172.23.135.238_10.32.5.54,0,42
172.23.135.238_10.32.5.69,0,73
172.23.135.239_10.32.5.68,0,91
172.23.136.102_10.32.5.68,0,72
172.23.136.199_10.32.5.51,0,42
172.23.136.210_10.32.5.55,0,36
172.23.136.217_10.32.5.68,0,71
172.23.136.220_10.32.5.51,0,26
172.23.136.220_10.32.5.52,0,55
172.23.136.229_10.32.5.52,0,47
172.23.136.26_10.32.5.50,0,334
172.23.14.124_10.32.0.100,0,1210
172.23.14.124_10.32.0.204,0,96
172.23.14.124_10.32.1.202,0,70
172.23.14.230_10.32.0.209,0,66
172.23.14.234_10.32.0.204,0,72
172.23.14.239_10.32.1.201,0,87
172.23.14.60_10.32.0.100,0,1217
172.23.14.60_10.32.1.204,0,108
172.23.14.61_10.32.1.203,0,91
172.23.14.62_10.32.0.100,0,1206
172.23.14.66_10.32.0.202,0,95
172.23.14.67_10.32.0.209,0,68
172.23.14.67_10.32.1.201,0,81
172.23.15.20_10.32.0.202,0,55
172.23.15.21_10.32.0.201,0,86
172.23.15.21_10.32.0.205,0,58
172.23.15.24_10.32.0.205,0,58
172.23.15.24_10.32.0.206,0,79
172.23.15.24_10.32.0.209,0,48
172.23.15.25_10.32.0.202,0,80
172.23.15.26_10.32.0.100,0,1206
172.23.15.29_10.32.1.201,0,68
172.23.15.29_10.32.1.202,0,36
172.23.17.100_10.32.0.206,0,102
172.23.17.105_10.32.1.201,0,81
172.23.17.109_10.32.0.209,0,86
172.23.17.190_10.32.0.206,0,80
172.23.17.191_10.32.0.204,0,79
172.23.17.193_10.32.0.209,0,102
172.23.17.193_10.32.1.203,0,97
172.23.17.195_10.32.0.201,0,88
172.23.17.197_10.32.1.203,0,88
172.23.18.100_10.32.0.205,0,109
172.23.18.101_10.32.0.204,0,82
172.23.18.101_10.32.1.202,0,90
172.23.18.102_10.32.0.205,0,76
172.23.18.104_10.32.0.204,0,63
172.23.18.104_10.32.1.204,0,88
172.23.18.106_10.32.1.203,0,75
172.23.18.106_10.32.1.206,0,68
172.23.18.243_10.32.1.204,0,85
172.23.18.244_10.32.0.201,0,85
172.23.18.246_10.32.0.206,0,59
172.23.18.247_10.32.1.201,0,69
172.23.18.248_10.32.0.202,0,63
172.23.18.248_10.32.0.205,0,81
172.23.18.90_10.32.1.202,0,105
172.23.18.91_10.32.1.206,0,71
172.23.18.96_10.32.1.201,0,88
172.23.19.141_10.32.0.202,0,83
172.23.19.141_10.32.1.202,0,60
172.23.19.141_10.32.1.204,0,73
172.23.19.142_10.32.1.201,0,87
