Destination service,count
4177_tcp,2
4184_tcp,2
41890_tcp,1
4193_tcp,1
42038_tcp,1
42283_tcp,2
4236_tcp,3
42443_tcp,1
4245_tcp,4
42534_tcp,1
4254_tcp,2
4261_tcp,2
43147_tcp,1
43432_tcp,1
43566_tcp,1
4359_tcp,3
43662_tcp,1
43784_tcp,1
43885_udp,8
44016_tcp,1
4404_tcp,3
44058_tcp,1
4419_tcp,2
4451_tcp,3
4454_tcp,2
45203_tcp,1
45426_tcp,2
45460_tcp,1
45511_tcp,1
46050_tcp,1
46095_tcp,1
4614_tcp,2
4624_tcp,3
46299_tcp,1
4635_tcp,4
4636_tcp,2
46515_tcp,1
46665_tcp,1
46688_tcp,1
4681_tcp,3
46821_tcp,1
4694_tcp,1
47000_tcp,1
47238_tcp,1
4740_tcp,1
4742_tcp,3
4758_tcp,2
47750_tcp,1
48077_tcp,1
48080_tcp,1
4824_tcp,2
4843_tcp,3
48508_tcp,1
4860_tcp,1
48671_tcp,1
48695_tcp,1
48730_tcp,1
48748_tcp,1
4878_tcp,1
48801_tcp,1
48939_tcp,2
48970_tcp,1
4911_tcp,3
49155_tcp,2
49222_tcp,1
4936_tcp,3
49499_tcp,2
49622_tcp,1
49728_tcp,1
49749_tcp,1
49777_tcp,2
49812_tcp,1
49833_tcp,1
4991_tcp,2
49981_tcp,1
49982_tcp,1
50052_tcp,1
5030_tcp,2
50313_tcp,1
50327_tcp,3
50342_tcp,1
50432_tcp,1
5070_tcp,1
5080_tcp,1
50816_tcp,1
5104_tcp,1
51140_udp,2
51168_tcp,1
51500_tcp,1
51696_tcp,1
51916_tcp,1
51991_tcp,1
52028_tcp,1
52073_tcp,1
52077_tcp,1
52393_tcp,2
52687_tcp,1
53061_tcp,1
53169_tcp,1
53195_tcp,1
53218_tcp,1
53232_tcp,1
53266_tcp,1
53472_tcp,1
5350_tcp,1
53639_tcp,1
53763_tcp,1
54119_tcp,1
54356_tcp,1
54510_tcp,1
54635_tcp,1
54748_tcp,1
54982_tcp,1
55141_tcp,1
55161_tcp,1
55227_tcp,1
55267_tcp,1
55284_tcp,1
55292_tcp,1
55303_tcp,1
55413_tcp,1
55494_tcp,2
55581_tcp,1
56069_tcp,1
56165_tcp,1
56486_tcp,1
56619_tcp,1
5661_tcp,1
56638_tcp,1
56735_tcp,1
5678_tcp,1
56826_tcp,1
57197_tcp,1
57299_tcp,1
57378_udp,2
57671_tcp,1
5821_tcp,1
58444_tcp,2
58725_tcp,1
58782_tcp,1
58838_tcp,1
58897_tcp,1
58901_tcp,1
59192_tcp,1
59454_tcp,1
59542_tcp,1
59558_tcp,1
59730_tcp,1
59852_tcp,1
59868_tcp,1
59917_tcp,1
60378_tcp,2
60808_tcp,1
61028_tcp,1
61153_tcp,1
61179_tcp,1
6127_tcp,1
61428_tcp,1
61526_tcp,2
61597_tcp,1
6186_tcp,1
62172_tcp,1
62210_tcp,1
62342_tcp,1
62694_tcp,1
6328_tcp,1
63296_tcp,1
63636_tcp,1
64166_tcp,1
64220_tcp,1
64322_tcp,1
64400_tcp,1
64408_tcp,1
64599_tcp,1
64830_tcp,1
64860_tcp,1
64930_tcp,1
64994_tcp,1
65133_tcp,1
65321_tcp,1
7175_tcp,2
7182_tcp,1
7307_tcp,1
7322_tcp,1
7348_tcp,1
7392_tcp,1
7529_tcp,1
7625_tcp,1
7655_tcp,1
7724_tcp,1
8811_tcp,1
8985_tcp,1
9819_tcp,1
9853_tcp,1
10044_tcp,1
10228_tcp,1
10387_tcp,1
10542_tcp,1
10697_tcp,3
10819_tcp,2
10953_tcp,1
11076_tcp,1
1120_tcp,2
11233_tcp,1
11388_udp,2
11543_tcp,1
11668_tcp,1
11714_tcp,1
1194_tcp,1
1209_tcp,3
12277_tcp,1
12516_tcp,1
12774_tcp,1
12778_tcp,1
12781_tcp,1
1309_tcp,4
13132_tcp,1
13201_tcp,1
13338_tcp,1
1342_tcp,2
1365_tcp,5
13741_tcp,1
13782_tcp,1
13785_tcp,1
1401_tcp,3
14274_tcp,1
1427_tcp,5
1432_tcp,2
14398_tcp,1
14603_tcp,1
14685_tcp,1
1472_tcp,5
14833_tcp,1
14850_tcp,1
14857_tcp,1
1488_tcp,1
14959_tcp,1
1504_tcp,4
1513_tcp,3
1519_tcp,2
15208_tcp,1
1520_tcp,2
15248_tcp,1
15422_tcp,1
1543_tcp,3
15441_tcp,2
15623_tcp,1
1567_tcp,1
15684_tcp,1
15731_tcp,2
15837_tcp,1
15927_tcp,1
1598_tcp,5
1608_tcp,5
16131_tcp,1
1637_tcp,4
16644_tcp,1
1672_tcp,3
16854_tcp,1
17025_tcp,1
17118_tcp,1
1745_tcp,2
1771_tcp,3
17747_tcp,1
1789_tcp,3
18127_tcp,1
1812_tcp,7
18390_tcp,1
1841_tcp,4
1845_tcp,2
18464_tcp,1
18624_tcp,1
18799_tcp,1
19003_tcp,2
1947_tcp,4
19550_tcp,2
19576_tcp,2
19658_tcp,1
19744_tcp,1
1988_tcp,3
19904_tcp,1
20157_tcp,1
2017_tcp,4
2041_tcp,4
20559_tcp,1
20653_tcp,1
2094_tcp,2
21224_tcp,1
2122_tcp,4
21266_tcp,1
2148_tcp,2
2180_tcp,4
21820_tcp,1
2187_tcp,6
2190_tcp,4
22056_tcp,1
2226_tcp,4
22564_tcp,1
2273_tcp,4
22760_tcp,1
23015_tcp,1
2317_tcp,2
2318_tcp,4
2325_tcp,4
23378_tcp,1
2342_tcp,4
23708_tcp,1
23713_tcp,1
23769_tcp,1
23837_tcp,1
2385_tcp,3
23967_tcp,1
24046_tcp,1
24064_tcp,1
24099_tcp,1
2409_tcp,3
2419_tcp,2
24319_tcp,1
2455_tcp,2
2463_tcp,3
2466_tcp,4
24904_tcp,1
25209_tcp,1
25533_tcp,1
2556_tcp,2
2565_tcp,2
2568_tcp,4
25796_tcp,1
2581_tcp,1
25828_tcp,1
25859_tcp,1
26026_tcp,1
2635_tcp,2
26423_tcp,1
26443_tcp,1
2648_tcp,5
26519_tcp,1
26521_tcp,1
2670_tcp,3
26796_tcp,1
2680_tcp,4
2681_tcp,1
26955_tcp,1
2698_tcp,1
2705_tcp,2
2715_tcp,2
2737_tcp,4
2747_tcp,4
27602_tcp,1
2761_tcp,3
27884_tcp,1
27905_tcp,1
28046_tcp,1
28117_tcp,1
28222_tcp,1
28232_tcp,1
28257_tcp,1
28410_tcp,1
28480_tcp,1
2853_tcp,2
2863_tcp,1
28650_tcp,1
28856_tcp,1
28883_tcp,1
29137_udp,10
2913_tcp,1
29159_tcp,1
29209_tcp,1
2933_tcp,1
29461_tcp,1
29547_tcp,1
2979_tcp,2
29849_tcp,1
29962_tcp,1
30066_tcp,1
3007_tcp,2
3011_tcp,2
30209_tcp,2
30287_tcp,1
3029_tcp,1
30318_tcp,1
3040_tcp,5
30641_tcp,1
30709_tcp,1
3070_tcp,3
30755_tcp,1
30980_tcp,1
31000_tcp,1
31156_tcp,1
31224_tcp,1
3124_tcp,3
3136_tcp,4
31420_tcp,1
31503_tcp,1
31603_tcp,1
3182_tcp,3
3194_tcp,2
32028_tcp,1
3211_tcp,1
32242_tcp,1
3229_tcp,2
32392_tcp,1
3251_tcp,4
3268_tcp,2
32939_tcp,1
3313_tcp,5
3317_tcp,3
33291_tcp,1
3337_tcp,3
33789_tcp,1
33796_tcp,1
34135_tcp,1
3417_tcp,5
34220_tcp,1
3452_tcp,2
34541_tcp,1
3454_tcp,2
34768_tcp,1
34772_tcp,1
34969_tcp,2
3501_tcp,3
35021_tcp,1
35193_tcp,1
35221_tcp,1
35291_tcp,1
35479_tcp,1
3551_tcp,2
3575_tcp,2
3579_tcp,1
3581_tcp,2
35941_tcp,1
36104_tcp,1
3641_tcp,3
36427_tcp,1
36532_udp,10
36642_tcp,1
3677_tcp,1
36843_tcp,1
3692_tcp,4
3696_tcp,3
37149_tcp,1
37210_tcp,1
37358_tcp,1
3742_tcp,2
37436_tcp,1
37446_tcp,1
38081_tcp,1
38111_tcp,1
38112_tcp,1
38121_tcp,1
38206_tcp,1
38211_tcp,1
3832_tcp,2
38362_tcp,1
3837_tcp,2
38457_tcp,1
38653_tcp,1
3888_tcp,2
38958_tcp,1
39005_tcp,1
3905_tcp,1
39095_tcp,1
3909_tcp,2
3918_tcp,1
39287_tcp,1
3936_tcp,1
3956_tcp,1
3962_tcp,2
39694_tcp,1
39745_tcp,1
39829_tcp,1
39882_tcp,1
39898_tcp,1
4006_tcp,2
40087_tcp,2
40191_tcp,1
40429_tcp,1
4044_tcp,1
40778_tcp,1
4082_tcp,4
4091_tcp,4
4096_tcp,2
4098_tcp,4
4109_tcp,2
41114_tcp,1
41181_tcp,1
41184_tcp,1
41240_tcp,1
4125_tcp,3
4141_tcp,3
42007_tcp,1
42164_tcp,1
42203_tcp,1
42255_tcp,1
4238_tcp,2
4241_tcp,2
4247_tcp,2
4253_tcp,1
42692_tcp,1
42759_tcp,2
42762_tcp,1
42798_tcp,1
42879_tcp,1
43091_tcp,1
43214_tcp,1
43288_tcp,1
43303_tcp,1
4336_tcp,4
43428_tcp,1
43457_tcp,1
4365_tcp,1
4389_tcp,1
4412_tcp,2
4427_tcp,2
4433_tcp,3
4434_tcp,1
4436_tcp,3
44442_tcp,1
4459_tcp,5
44664_tcp,1
4481_tcp,3
44853_tcp,1
44872_tcp,2
4488_tcp,2
4497_tcp,2
4502_tcp,2
45139_tcp,1
45275_tcp,1
45309_tcp,1
45483_tcp,1
4560_tcp,1
45615_tcp,1
4579_tcp,3
4583_tcp,5
45883_tcp,1
4603_tcp,3
46046_tcp,1
46056_tcp,1
46108_tcp,1
46316_tcp,1
46393_tcp,1
46451_tcp,2
46456_tcp,1
46538_tcp,1
46812_tcp,1
4714_tcp,1
4715_tcp,4
47173_tcp,1
4728_tcp,3
47393_tcp,1
47485_tcp,1
47576_tcp,1
4757_tcp,2
4761_tcp,3
4764_tcp,3
4766_tcp,1
47672_tcp,1
47696_tcp,1
47699_tcp,1
47731_tcp,1
47950_tcp,1
47984_tcp,1
4799_tcp,1
48053_tcp,1
48208_tcp,1
4827_tcp,4
4846_tcp,2
4848_tcp,4
48684_tcp,1
48768_tcp,2
48779_tcp,1
4881_tcp,3
4896_tcp,1
4910_tcp,2
49404_tcp,1
49457_tcp,1
4953_tcp,2
49549_tcp,1
49644_tcp,1
49780_tcp,1
49841_tcp,1
49850_tcp,1
49882_tcp,1
49895_tcp,1
4996_tcp,4
50030_tcp,1
50080_tcp,1
50179_tcp,1
5020_tcp,1
50302_tcp,1
50362_tcp,1
50656_tcp,1
50775_tcp,1
50804_tcp,1
50852_tcp,1
51002_tcp,1
51008_tcp,1
51281_tcp,1
51354_tcp,1
51461_tcp,1
51869_tcp,1
52062_tcp,1
52064_tcp,1
52274_tcp,1
52385_tcp,2
52442_tcp,1
52479_tcp,1
52557_tcp,1
52874_tcp,1
52973_tcp,1
53382_tcp,1
53420_tcp,1
53522_tcp,2
54150_tcp,1
54216_tcp,1
54275_tcp,1
54347_tcp,1
5435_tcp,1
54647_tcp,1
54658_udp,10
54735_tcp,1
54890_tcp,1
54937_tcp,1
55016_tcp,1
5539_tcp,1
55440_tcp,1
55486_tcp,1
55500_tcp,1
55609_tcp,1
55758_tcp,1
55775_tcp,1
55780_tcp,3
55962_tcp,1
5609_tcp,2
5620_tcp,1
56433_tcp,1
56512_tcp,1
56515_tcp,1
56556_tcp,1
56606_tcp,1
56817_tcp,1
56961_tcp,1
57204_tcp,1
57350_tcp,1
57956_tcp,1
58015_tcp,1
58159_tcp,1
58245_tcp,1
58476_tcp,1
58627_tcp,1
58870_tcp,3
59186_tcp,1
59285_tcp,1
59289_tcp,1
59334_tcp,1
59565_tcp,1
59571_tcp,1
59797_tcp,3
59845_tcp,1
59886_tcp,1
59902_tcp,1
59930_tcp,1
60017_tcp,1
60124_tcp,1
60329_tcp,1
60461_tcp,1
60470_tcp,1
60496_tcp,1
60581_tcp,1
6068_tcp,1
60728_tcp,1
60965_tcp,1
61083_tcp,1
61118_tcp,1
61185_tcp,1
61294_tcp,1
61317_tcp,1
61552_tcp,2
61599_tcp,1
61621_tcp,1
62116_tcp,1
62341_tcp,1
62888_tcp,1
62991_tcp,1
62995_tcp,1
63087_tcp,1
63187_tcp,1
63286_tcp,1
63511_tcp,1
63529_tcp,2
63558_tcp,1
63608_tcp,1
63653_tcp,1
64578_tcp,1
64597_tcp,1
64634_tcp,1
64740_tcp,1
64910_tcp,1
65361_tcp,1
65382_tcp,1
65494_tcp,2
6744_tcp,1
6833_tcp,1
7374_tcp,1
7543_tcp,1
7565_tcp,1
7614_tcp,1
7708_tcp,1
7769_tcp,1
7804_tcp,1
8288_tcp,1
8727_tcp,1
9199_tcp,1
9212_tcp,2
9264_tcp,1
9607_tcp,1
9611_tcp,1
9858_tcp,1
auth,14
10050_tcp,1
10071_tcp,1
10150_tcp,1
1029_tcp,4
1030_tcp,3
1045_tcp,3
10552_tcp,1
1061_tcp,3
1062_tcp,4
10639_tcp,2
10772_tcp,1
1100_tcp,3
11021_tcp,1
1102_tcp,3
1105_tcp,3
1132_tcp,1
11514_tcp,1
11531_tcp,1
1157_tcp,3
1174_tcp,3
11921_tcp,1
1219_tcp,1
1224_tcp,4
12368_tcp,1
12400_tcp,1
1243_tcp,1
12595_tcp,1
1270_tcp,4
12887_tcp,1
12980_tcp,1
13025_tcp,1
13174_tcp,1
13469_tcp,1
1359_tcp,4
13816_tcp,1
13947_tcp,1
13960_tcp,1
14191_tcp,1
14217_tcp,1
1459_tcp,1
14619_tcp,1
14699_tcp,1
1473_tcp,3
14875_tcp,1
1490_tcp,2
1505_tcp,3
1506_tcp,3
1529_tcp,3
15413_tcp,1
15451_tcp,1
15495_tcp,1
1591_tcp,3
16390_tcp,1
16400_tcp,1
16608_tcp,2
16892_tcp,1
16901_tcp,1
1710_tcp,3
17113_tcp,1
17199_tcp,1
17307_tcp,1
17342_tcp,1
17397_tcp,1
17420_tcp,1
17459_tcp,1
17605_tcp,2
17616_tcp,1
1762_tcp,2
17752_tcp,1
1778_tcp,5
1780_tcp,1
17838_tcp,1
1786_tcp,5
18009_tcp,1
18038_tcp,1
18096_tcp,1
1816_tcp,3
1826_tcp,4
18270_tcp,1
18314_tcp,1
1834_tcp,3
18398_tcp,1
18426_tcp,1
18579_tcp,1
18702_tcp,1
18830_tcp,1
1886_tcp,4
18979_tcp,1
1897_tcp,2
18993_tcp,1
19082_tcp,2
19091_tcp,1
1911_tcp,4
19253_tcp,1
1926_tcp,5
19309_tcp,1
1952_tcp,4
19674_tcp,1
1968_tcp,1
19778_tcp,1
1985_tcp,3
1986_tcp,3
19899_tcp,2
19915_tcp,1
20075_tcp,1
20213_tcp,2
2027_tcp,4
2043_tcp,3
2049_tcp,3
20532_tcp,1
2056_tcp,6
20678_tcp,1
21032_tcp,1
21199_tcp,1
21285_tcp,2
21385_tcp,1
2145_tcp,3
2149_tcp,1
21829_tcp,1
21902_tcp,1
2199_tcp,2
22065_tcp,1
2224_tcp,3
22647_tcp,1
22679_tcp,1
22897_tcp,1
22986_tcp,1
23116_tcp,1
23161_tcp,1
2332_tcp,1
23390_tcp,1
23413_tcp,1
23456_tcp,1
2346_tcp,3
23525_tcp,1
23643_tcp,1
2369_tcp,2
23721_tcp,1
23862_tcp,1
24593_tcp,1
2461_tcp,5
2468_tcp,3
2471_tcp,4
2473_tcp,4
2476_tcp,2
24868_tcp,1
25135_tcp,1
25215_tcp,1
2522_tcp,2
25278_tcp,1
2546_tcp,3
25501_tcp,1
2553_tcp,2
25585_tcp,1
2561_tcp,3
2582_tcp,1
2589_tcp,2
26001_tcp,1
26054_tcp,1
26240_tcp,1
2636_tcp,3
2652_tcp,2
26637_tcp,2
26690_tcp,1
26746_tcp,1
2684_tcp,2
27069_tcp,1
27139_tcp,1
27171_tcp,1
2726_tcp,4
27351_tcp,2
27490_tcp,1
2749_tcp,2
2752_tcp,3
2754_tcp,1
27784_tcp,1
2795_tcp,1
27999_tcp,1
2801_tcp,1
28126_tcp,1
28268_tcp,1
2828_tcp,4
28478_tcp,1
2862_tcp,1
2911_tcp,5
2912_tcp,4
29156_tcp,1
29160_tcp,1
29563_tcp,1
2989_tcp,4
29950_tcp,1
30018_tcp,1
30255_tcp,1
30522_tcp,1
30586_tcp,1
30661_tcp,1
3068_tcp,3
30696_tcp,1
3071_tcp,1
3088_tcp,2
30920_tcp,2
31056_tcp,1
3106_tcp,1
31368_tcp,1
3163_tcp,4
3213_tcp,1
32153_tcp,1
3217_tcp,1
32518_tcp,1
32794_tcp,1
3279_tcp,1
32879_tcp,2
3300_tcp,3
33201_tcp,1
33569_tcp,1
33968_tcp,1
3405_tcp,4
34293_tcp,1
34335_tcp,1
3443_tcp,3
3469_tcp,4
34717_tcp,1
34757_tcp,1
35055_tcp,1
35082_tcp,1
35257_tcp,1
35465_tcp,1
35668_tcp,1
35847_tcp,2
3615_tcp,3
36353_tcp,1
3653_tcp,2
36683_tcp,1
3670_tcp,3
3699_tcp,2
3707_tcp,1
37158_tcp,1
37430_tcp,1
3743_tcp,2
3745_tcp,1
37680_tcp,1
37716_tcp,1
37725_tcp,1
37959_tcp,1
38176_tcp,1
3826_tcp,2
3845_tcp,1
38483_tcp,1
38547_tcp,1
3886_tcp,2
3898_tcp,2
39431_tcp,1
39498_tcp,1
39579_tcp,1
3960_tcp,2
3961_tcp,2
39680_tcp,1
39921_tcp,1
39980_tcp,1
4002_tcp,2
40089_tcp,2
4014_tcp,5
40538_tcp,1
40708_tcp,1
40772_tcp,1
4101_tcp,2
41029_tcp,1
4130_tcp,1
4132_tcp,3
41387_tcp,1
41618_tcp,1
41819_tcp,1
42122_tcp,1
42573_tcp,1
4300_tcp,1
43213_tcp,1
4330_tcp,2
43355_tcp,1
4347_tcp,1
43654_tcp,1
43698_tcp,1
43822_tcp,1
43909_tcp,1
4394_tcp,3
44061_tcp,1
44227_tcp,1
44256_tcp,1
44604_tcp,1
44738_tcp,2
44834_tcp,1
4483_tcp,6
45009_tcp,1
45137_tcp,1
45257_tcp,2
45349_tcp,1
45637_tcp,1
4577_tcp,2
45891_tcp,1
46057_tcp,1
46089_tcp,1
4610_tcp,2
4617_tcp,3
4619_tcp,1
4641_tcp,5
46549_tcp,1
46693_tcp,1
46710_tcp,1
4698_tcp,3
47079_tcp,1
47086_tcp,1
47104_tcp,1
47303_tcp,1
47353_tcp,1
47550_tcp,1
47572_tcp,1
4767_tcp,1
47737_tcp,1
47826_tcp,1
47946_tcp,1
47959_tcp,1
47969_tcp,1
48004_tcp,1
48367_tcp,1
48372_tcp,1
48403_tcp,2
48674_tcp,1
48696_tcp,1
48789_tcp,1
49040_tcp,1
49085_tcp,1
4908_tcp,3
49373_tcp,1
49781_tcp,1
50483_tcp,1
50670_tcp,1
50893_tcp,1
51049_tcp,2
51070_tcp,1
51082_tcp,1
51326_tcp,1
51507_tcp,1
51572_tcp,1
51573_tcp,1
51690_tcp,1
51781_tcp,1
5184_tcp,1
5194_tcp,1
5200_tcp,1
52036_tcp,1
52235_tcp,1
52286_tcp,1
52379_tcp,1
52386_tcp,1
52410_tcp,1
52506_tcp,1
52907_tcp,1
52910_tcp,1
53101_tcp,1
53252_tcp,1
53345_tcp,1
53369_tcp,1
5340_tcp,1
53627_tcp,1
53679_tcp,1
53705_tcp,1
53820_tcp,1
53963_tcp,1
54155_tcp,1
54229_tcp,1
54408_tcp,1
54900_tcp,1
55191_tcp,1
55197_tcp,1
55369_tcp,1
55515_tcp,1
55727_tcp,1
55738_tcp,1
55853_tcp,1
55989_tcp,1
56456_tcp,1
56550_tcp,2
56554_tcp,1
56589_tcp,1
57048_tcp,1
57106_tcp,1
57291_tcp,1
57417_tcp,1
57418_tcp,2
57553_tcp,1
57688_tcp,2
58152_tcp,1
58222_tcp,1
58321_tcp,1
58731_tcp,1
58819_tcp,1
58984_tcp,1
59306_tcp,1
59586_tcp,1
59942_tcp,1
59950_tcp,1
60162_tcp,1
60492_tcp,1
60599_tcp,1
60758_tcp,1
60976_tcp,2
61123_tcp,1
61355_tcp,1
61471_tcp,1
61551_tcp,1
61644_tcp,1
61709_tcp,2
61762_tcp,1
61960_tcp,1
62036_tcp,1
62127_tcp,1
62281_tcp,1
62589_tcp,2
62601_tcp,1
62729_tcp,1
62816_tcp,1
63044_tcp,1
63055_tcp,1
6312_tcp,2
63144_tcp,2
6352_tcp,2
63718_tcp,1
64181_tcp,1
64299_tcp,1
64603_tcp,1
64749_tcp,1
65118_tcp,1
65215_tcp,1
6662_tcp,1
7415_tcp,1
7517_tcp,1
7770_tcp,1
7778_tcp,1
7872_tcp,1
7915_tcp,1
8023_tcp,1
8147_tcp,1
8183_tcp,1
8188_tcp,1
8192_tcp,1
8249_tcp,1
8332_tcp,2
8422_tcp,1
8568_tcp,1
8787_tcp,1
8902_tcp,1
8938_tcp,1
9640_tcp,1
9671_tcp,1
9864_tcp,1
ftp,1825
10196_tcp,1
10431_tcp,1
10777_tcp,1
10829_tcp,1
10852_tcp,1
11029_tcp,1
11101_tcp,1
11142_tcp,1
1123_tcp,1
1124_tcp,3
11368_tcp,1
1141_tcp,1
1144_tcp,7
11456_tcp,1
1147_tcp,3
1163_tcp,3
1176_tcp,3
1198_tcp,3
1215_tcp,3
12262_tcp,2
12329_tcp,1
1252_tcp,2
12809_tcp,1
12840_tcp,1
12842_tcp,1
12868_tcp,1
12878_tcp,1
1287_tcp,2
13023_tcp,1
1305_tcp,3
1306_tcp,2
13225_tcp,1
13654_tcp,1
13662_tcp,1
1374_tcp,4
13802_tcp,1
1386_udp,10
1390_tcp,3
14048_tcp,1
14050_tcp,1
14096_tcp,1
14460_tcp,1
14466_tcp,1
14499_tcp,1
14618_tcp,1
1466_tcp,2
14745_tcp,1
15020_tcp,1
15054_tcp,1
1515_tcp,6
15279_tcp,1
15312_tcp,1
1549_tcp,2
15562_tcp,1
1558_tcp,3
15672_tcp,1
1569_tcp,1
1571_tcp,5
15741_tcp,1
1578_tcp,3
16020_tcp,1
16133_tcp,1
16147_tcp,1
16190_tcp,1
16192_tcp,1
16235_tcp,1
16355_tcp,1
16365_tcp,2
16397_tcp,1
16449_tcp,1
16540_tcp,1
16552_tcp,1
1669_tcp,2
16701_tcp,1
16705_tcp,1
1689_tcp,3
16990_tcp,1
1702_tcp,6
1706_tcp,4
17144_tcp,1
1746_tcp,4
17503_tcp,1
1756_tcp,2
17890_tcp,1
17891_tcp,1
18069_tcp,1
18185_tcp,1
18310_udp,10
1848_tcp,3
1850_tcp,3
18806_tcp,1
18852_tcp,1
19017_tcp,1
19033_tcp,1
1909_tcp,2
1910_tcp,1
19178_tcp,1
19328_tcp,1
19358_tcp,1
1943_tcp,8
19456_tcp,1
1948_tcp,3
1975_tcp,1
19888_tcp,1
19956_tcp,1
20035_tcp,2
20257_tcp,1
2029_tcp,3
20335_tcp,1
20393_udp,2
2060_tcp,2
20620_tcp,1
20791_tcp,1
20810_tcp,1
2092_tcp,2
2097_tcp,2
20997_tcp,1
21015_tcp,1
21210_tcp,1
21296_tcp,1
2136_tcp,4
21687_tcp,1
21811_tcp,1
2195_tcp,4
2215_tcp,1
22276_tcp,1
2230_tcp,2
2248_tcp,4
2254_tcp,3
22569_tcp,1
22608_tcp,1
2262_tcp,5
2267_tcp,3
22698_tcp,1
22795_tcp,1
2281_tcp,3
2292_tcp,4
22931_tcp,1
23159_tcp,1
2329_tcp,3
2330_tcp,6
23399_tcp,1
23660_tcp,1
23720_tcp,1
23795_tcp,1
2380_tcp,3
2383_tcp,3
2397_tcp,4
2405_tcp,3
2407_tcp,2
2410_tcp,6
2417_tcp,4
2425_tcp,7
24633_tcp,2
24709_tcp,1
24837_tcp,1
24951_udp,2
25133_tcp,1
25181_tcp,1
25329_tcp,1
2532_tcp,3
2535_tcp,3
2538_tcp,4
2552_tcp,1
25574_tcp,1
25678_tcp,1
2570_tcp,5
25741_tcp,1
25757_tcp,1
2579_tcp,2
2590_tcp,2
2598_tcp,1
26016_tcp,1
2618_tcp,2
2629_tcp,3
26403_tcp,1
2645_tcp,2
26485_tcp,1
26540_tcp,1
26574_tcp,1
26768_tcp,1
26946_tcp,1
2701_tcp,3
27124_tcp,1
27156_tcp,1
27360_tcp,1
27561_tcp,1
27864_tcp,1
27901_tcp,1
2821_tcp,1
2839_tcp,2
28503_tcp,1
29113_tcp,1
2920_tcp,3
2937_tcp,5
2944_tcp,5
2945_tcp,4
2958_tcp,4
2963_tcp,3
2964_tcp,1
29673_tcp,1
29686_tcp,1
29740_tcp,1
2975_tcp,2
2982_tcp,5
29972_tcp,1
3001_tcp,3
30031_tcp,1
30121_tcp,1
30212_tcp,1
3025_tcp,2
30361_tcp,1
3038_tcp,3
30462_tcp,2
30668_tcp,1
30763_tcp,1
30869_tcp,1
31034_tcp,2
31308_tcp,1
3156_tcp,3
31646_tcp,1
3178_tcp,2
3210_tcp,4
32203_tcp,1
3239_tcp,3
32515_tcp,1
3252_tcp,5
32638_udp,2
3266_tcp,2
32700_tcp,1
32808_tcp,2
32878_tcp,1
3291_tcp,3
33050_tcp,1
33258_tcp,1
3330_tcp,1
3334_tcp,3
33565_tcp,1
33619_tcp,1
33707_tcp,1
33721_tcp,2
3376_tcp,1
3377_tcp,3
3378_tcp,2
33839_tcp,2
3396_tcp,3
34036_tcp,1
34049_tcp,1
3429_tcp,2
34412_tcp,1
34585_tcp,1
3473_tcp,3
3478_tcp,2
34855_tcp,1
3485_tcp,1
34936_tcp,1
35037_tcp,1
3504_tcp,4
3513_tcp,1
35596_tcp,2
3572_tcp,1
3580_tcp,2
35826_tcp,1
36048_tcp,1
36167_tcp,1
36273_tcp,1
3627_tcp,3
3633_tcp,2
36870_tcp,1
3687_tcp,3
3697_tcp,3
37001_tcp,1
37134_tcp,1
37146_tcp,1
3734_tcp,2
37354_tcp,1
37559_tcp,1
3770_tcp,4
37831_tcp,1
37911_tcp,3
3802_tcp,1
3823_tcp,4
3834_tcp,3
38908_tcp,1
39222_tcp,1
39416_tcp,1
3948_tcp,3
3952_udp,10
39534_tcp,1
39540_tcp,1
3971_tcp,2
39895_tcp,2
3991_tcp,3
3997_tcp,3
40026_tcp,1
4008_tcp,5
4019_tcp,3
4026_tcp,3
4028_tcp,2
41124_tcp,1
41132_tcp,1
41152_tcp,1
4115_tcp,1
41385_tcp,2
4154_tcp,3
4163_tcp,2
4173_tcp,4
41928_tcp,1
4196_tcp,1
41970_tcp,1
42039_tcp,1
4204_tcp,2
42108_tcp,1
42316_tcp,1
4248_tcp,1
42587_tcp,1
42634_tcp,1
4266_tcp,2
42938_tcp,1
4294_tcp,1
43008_tcp,1
4302_tcp,2
43318_tcp,1
4340_tcp,3
43436_tcp,1
43453_tcp,1
43509_tcp,1
4366_tcp,2
43706_tcp,1
43771_tcp,1
4397_tcp,2
4409_tcp,2
44186_tcp,1
4418_tcp,3
4431_tcp,4
44405_tcp,1
44432_tcp,2
4444_tcp,2
44726_tcp,1
45011_tcp,1
45062_tcp,1
45554_tcp,1
45741_tcp,2
4576_tcp,2
4588_tcp,5
4601_tcp,2
46068_tcp,1
46214_tcp,1
46276_tcp,1
46309_tcp,1
4651_tcp,2
46523_tcp,1
4660_tcp,2
46686_tcp,1
4668_tcp,4
4684_tcp,3
46966_tcp,1
46987_tcp,1
47029_tcp,2
47107_tcp,1
47316_tcp,1
4735_tcp,4
4778_tcp,3
47815_tcp,1
47861_tcp,2
4829_tcp,3
48333_tcp,1
4840_tcp,2
48967_tcp,1
48972_tcp,1
49071_tcp,1
4927_tcp,3
49302_tcp,1
4981_tcp,1
4987_tcp,1
49896_tcp,1
50001_tcp,1
50152_tcp,1
50228_tcp,1
50375_tcp,1
50452_tcp,1
50472_tcp,1
